,marca,nombre,version,link_contacto,nombre_contacto,ubicacion,segmento,ano,combustible,kilometraje,precio,permuta_por_menor,permuta_por_mayor,ultima_actualizacion,provincia,visitas,equipamiento,comentarios_vendedor,day,Volante regulable,Faros regulables desde el interior,Sistema de frenado automático,Caja automática,Butacas calefaccionadas,GPS,Espejo central antideslumbrante,Frenos ABS,No Especificado,Butacas de cuero,Motor Turbo,Anclaje de asientos infantiles (Isofix),Dirección asistida,Comandos en el volante / satelital,Sensor de luz,Llantas de Aleación,Computadora de abordo,Frenos de disco en las cuatro ruedas,Control de estabilidad (ESP),Airbags,Sensor de estacionamiento,Volante de cuero,Sensor de lluvia,Entrada USB / Auxiliar,Espejos exteriores retractiles eléctricos,Sistema de alerta de ángulo muerto,Faros direccionales,Rueda de auxilio de igual medida,Espejos eléctricos,Traba para niños,Reproduce CD / DVD,Aire acondicionado,Alarma,Control de velocidad crucero,Cierre centralizado,Camara de estacionamiento trasera,Sistema de sonido de alto rendimiento,Techo panoramico o corredizo,Vidrios eléctricos,Asistente de arranque en pendientes,Doble tracción / 4x4,Control de tracción,Butacas eléctricas,Cierre de puertas y encendido sin llave,Control de presion de neumáticos,Climatizador automático,Limpia/lava faros,Bluetooth,Faros antiniebla,Faros de Xenon,Estacionamiento automático
395,Chevrolet,Chevrolet Tracker, LTZ+ 1.8 AT 4x4,,Automotores 122,"Buenos Aires, La Plata",Autos Usados,2016,Nafta,80000 Km,$ 3.200.000,SI,SI,Hace 16 días,Buenos Aires,394,No Especificado,"Chevrolet Tracker LTZ+ año 2016 - Automotores 122Marca: ChevroletModelo: TrackerVersión: LTZ+Año: 2016Motor: -Combustible: NaftaKm: 80.000Precio contado:$3.200.000Observaciones: Excelente estado, alfombrado.Todos los papeles en regla.El dueño acepta: PERMUTAS SELECCIONADASTrabajamos para que TE LLEVES LA UNIDAD ABONANDO - ENTRE EL *50% o 60%* DEL PRECIO DE LA UNIDAD - ||La unidad está igual que en las fotos y se entrega con toda la documentación necesaria||**CRÉDITOS PRENDARIOS POR BANCO A SOLA FIRMA EN PESOS + CUOTAS FIJAS**PARA VISITAS PRESENCIALES O -- RESERVAS-- primero llamar al dueño por el vehículo en stock.",2022-06-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Chevrolet,Chevrolet Prisma, LTZ 1.4 MT 98cv (L13),,José Jiménez,"Mendoza, Guaymallén",Autos Usados,2013,Nafta,70000 Km,$ 2.120.000,SI,NO,Ayer,Mendoza,540,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Entrada USB / Auxiliar, Bluetooth","Única mano,  exelente estado",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
397,Chevrolet,Chevrolet Tracker, LTZ 1.8 AT 4x4 Premier (L17),,Ferrero Automotores,"Córdoba, Río Segundo",Autos Usados,2017,Nafta,22000 Km,$ 4.500.000,SI,SI,Hace 3 días,Córdoba,503,"Aire acondicionado, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros de Xenon, Caja automática, Doble tracción / 4x4, Sensor de estacionamiento, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","-- DISPONIBLE – CHEVROLET | TRACKER | LTZ+ AUTOMATICA | 2017Km: 22.000 | Motor: 1.8 NAFTACaracterísticas Destacadas: 100% original – solo 22mil km – línea nueva, tracción integral con caja automática y pantalla – sin detalles-Visitá nuestra WEB, te ofrecemos más de 50 unidades seleccionadas, en excelente estado. Para una inversión segura y confiable. Con más de 30 fotos por unidad, videos y precios actualizados.-Ciudad de Oncativo (Prov. de Córdoba) – -Financiación Prendaria sólo con DNI hasta en 48 meses, entregando el 50% del valor de la unidad - Cuotas FIJAS y en pesos, aprobación en 48hs. Pedí tú presupuesto!-Recibimos tu Auto como parte de pago - Te lo cotizamos por WhatsApp! -Carpeta al día y lista para transferir en el momento- Seriedad y Garantía en la documentación, con GESTORIA PROPIA – (entregas de unidades en el día).-Somos “FERRERO Automotores” – Referente Zonal en la comercialización de Autos usados y nuevos, con más de 20 años de trayectoria. Te bridamos la seguridad que necesitas y te facilitamos el proceso completo. Somos de confianza, más de 4,5 estrellas en Google y más de 200 calificaciones positivas en nuestras redes, avalan nuestro servicio de calidad.Vení a Ferrero Automotores, comprá seguro y volvé manejando... Nosotros nos encargamos de todo. Hacemos la diferencia!",2022-06-11,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0
398,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Ferrero Automotores,"Córdoba, Río Segundo",Autos Usados,2016,Nafta,59000 Km,$ 3.420.000,SI,SI,Hace 3 días,Córdoba,356,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","DISPONIBLE CHEVROLET | TRACKER | LTZ | 2016Km: 56.000  | Motor: 1.8 NAFTA Características Destacadas: Excelente estado general, pintura 100% de fábrica – polarizado, sensores de estacionamiento.Visitá nuestra WEB, www.ferreroautomotores.com.ar, Te ofrecemos más de 50 unidades seleccionadas, en excelente estado. Para una inversión segura y confiable. Con más de 30 fotos por unidad, videos y precios actualizados.Coordiná tu visita de Lunes a Viernes de 9 a 12hs y de 16 a 20hs - Consultá por Sábados a la tarde, domingos o feriados. Financiación Prendaria sólo con DNI hasta en 48 meses, entregando el 50% del valor de la unidad - Cuotas FIJAS y en pesos, aprobación en 48hs. Pedí tú presupuesto!?? Recibimos tu Auto como parte de pago - Te lo cotizamos por WhatsApp! ??Carpeta al día y lista para transferir en el momento- Seriedad y Garantía en la documentación, con GESTORIA PROPIA –  (entregas de unidades en el día). Somos “FERRERO Automotores” – Referente Zonal en la comercialización de Autos usados y nuevos, con más de 20 años de trayectoria. Te bridamos la seguridad que necesitas y te facilitamos el proceso completo. Somos de confianza, más de 4,5 estrellas en Google y más de 200 calificaciones positivas en nuestras redes, avalan nuestro servicio de calidad.Vení a Ferrero Automotores, comprá seguro y volvé manejando... Nosotros nos encargamos de todo. Hacemos la diferencia!",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
399,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Automotores VS,"Mendoza, San Rafael",Autos Usados,2014,Nafta,80000 Km,$ 3.650.000,SI,SI,Hoy,Mendoza,126,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","Chevrlet Tracker LTZ 1,8N MT 2WD, Excelente estado y mantenimiento, cubiertas nuevas. Financio-Permuto.",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
400,Chevrolet,Chevrolet Cruze, II LTZ 1.4T AT 5ptas 153cv,,Leandro,"Mendoza, Guaymallén",Autos Usados,2017,Nafta,82500 Km,$ 3.600.000,NO,NO,Antes de Ayer,Mendoza,1009,"Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Faros de Xenon, Faros direccionales, Techo panoramico o corredizo, Caja automática, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Sistema de frenado automático, Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Particular vendo auto en excelente estado todos los Service hechos cada 15000 km,2022-06-11,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
401,Chevrolet,Chevrolet Tracker, LTZ+ 1.8 AT 4x4,,Marcelo,"Mendoza, Guaymallén",Autos Usados,2016,Nafta,68500 Km,$ 3.850.000,SI,SI,Ayer,Mendoza,588,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Butacas eléctricas, Butacas calefaccionadas, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Techo panoramico o corredizo, Caja automática, Doble tracción / 4x4, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Limpia/lava faros, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Sistema de frenado automático, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Service completo recién hecho. Tope de gama, 4x4, caja automática secuencial de 6ta. Control de tracción, ESP, 6 Airbag, techo eléctrico, cuero, cámara de reversa con sensores de estacionamiento. Permuta sólo impecable. Financiación bancaria en cuotas fijas.",2022-06-11,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0
402,Chevrolet,Chevrolet Tracker, 1.8 4x2,https://automotoresmanzur.com/,Automotores Manzur ,"Mendoza, San Martín",Autos Usados,2014,Nafta,135000 Km,$ 2.850.000,SI,NO,Hoy,Mendoza,383,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","Usado premium – Permutas – Revisión Técnica Obligatoria incluidaNuestros vehículos usados son seleccionados y se caracterizan por encontrarse en excelente estado de uso y conservación en todos sus componentes. Cuidados al detalle y bajo un mantenimiento diario y exhaustivo, están disponibles en exhibición de forma permanente y bajo techo las 24 hs.¡En nuestra página web podrás consultar precio, financiación y acceder a mas info y detalles de esta unidad!www.automotoresmanzur.com¡42 años de trayectoria brindando calidad y sumando clientes felices, seguinos en redes sociales y conoce más de nuestra agencia!Cumplimiento, confianza, profesionalismo, honestidad y prolijidad en gestión y entrega de documentación, son algunos de nuestros valores para ser la mejor decisión al momento de adquirir tu próximo vehículo.¡Eleginos!",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
403,Chevrolet,Chevrolet Prisma, LTZ 1.4 MT 98cv (L13),,Giumati Automotores,"Mendoza, Godoy Cruz",Autos Usados,2014,GNC,96000 Km,$ 2.340.000,SI,SI,Ayer,Mendoza,566,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Entrada USB / Auxiliar, Bluetooth","MUY BUEN ESTADO, FUNCIONANDO TODO MUY BIEN, MENDOCINO, LISTO PARA TRANFERIR.GIUMATI AUTOMOTORESCon una trayectoria de mas de 10 años, atendida por su dueño, disponemos un stock importante de vehículos usados seleccionados, UTILITARIOS, SUV, DOBLE CABINA, VEHICULOS DE ALTA GAMA.--Te ofrecemos un trato personalizado, de la mano de nuestro personal especializado y capacitado en atención.--Financiación del tan solo con tu DNI COMO REQUISITO-Contamos con diferentes planes de financiación, PERSONALES, PROPIOS, BANCARIOS Y PRENDARIOS-Recibimos tu usado como parte de pago, con la mejor cotización.--Test de manejo en el vehículo q elijas.--Cobertura de seguro desde el momento que retiras, con el mejor precio de mercado.--Gestoria del Automotor en cualquier parte del país.-******** CONSULTA PARA DEJAR TU VEHICULO EN CONSIGNACION, SIN COMISION********TE ESPERAMOS EN NUESTRO SALON DE VENTA, TU CONSULTA NOS AGRADA",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
404,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Alium Automotores ,"Córdoba, Capital",Autos Usados,2016,Nafta,80500 Km,$ 3.200.000,SI,SI,Hace 5 días,Córdoba,257,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","Entrega $1.590.000 y el Saldo financiado solo con el DNI en cuotas fijas y en pesos.Tasas desde el 9,5% más UVAPrecio de lista: $3.200.000Recibimos vehículos de menor valor al mejor precio del mercadoALIUM AUTOMOTORESÚNICA MANO-IMPECABLES.Turnos de exhibición con cita previa (llamanos o envianos un whatsapp)Estamos en Parque Empresarial Aeropuerto",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
405,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Barraquero Automotores,"Mendoza, Capital",Autos Usados,2014,Nafta,78000 Km,$ 3.290.000,SI,SI,Hoy,Mendoza,136,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Excelente Estado!!!Única Mano!!!Mendocina!!!,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
406,Chevrolet,Chevrolet Spin, LTZ 1.8 5AS 105cv,,Automotores MG,"Mendoza, Guaymallén",Autos Usados,2013,Nafta,85000 Km,$ 2.280.000,SI,SI,Antes de Ayer,Mendoza,1143,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
407,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Amoroso Automotores,"Córdoba, Capital",Autos Usados,2015,Nafta,110000 Km,$ 2.890.000,SI,SI,Hace 5 días,Córdoba,332,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
408,Chevrolet,Chevrolet Onix, LTZ 1.4 AT 98cv (L17),,Dilo Automotores,"Mendoza, Rivadavia",Autos Usados,2013,Nafta,135000 Km,$ 2.000.000,SI,SI,Ayer,Mendoza,538,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros de Xenon, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de estabilidad (ESP), Traba para niños, Rueda de auxilio de igual medida, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
409,Chevrolet,Chevrolet Onix, JOY+ 1.4 LS 98cv (L17),,Fabián González Automotores,"San Juan, Capital",Autos Usados,2018,Nafta,66000 Km,$ 2.150.000,SI,SI,Ayer,San Juan,506,"Aire acondicionado, Dirección asistida, Vidrios eléctricos, Frenos ABS, Airbags, Entrada USB / Auxiliar",Ninguno,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Nadir,"Mendoza, Maipú",Autos Usados,2017,Nafta,53000 Km,$ 2.400.000,NO,NO,Hace 10 días,Mendoza,456,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Faros de Xenon, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Única mano,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
411,Chevrolet,Chevrolet Tracker, LTZ 1.8 4x2 Premier (L17),http://www.julioquiroga.com.ar,Julio Quiroga Automotores ,"Mendoza, San Martín",Autos Usados,2019,Nafta,10000 Km,$ 4.600.000,SI,NO,Hoy,Mendoza,807,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas eléctricas, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Igual a nueva.,2022-06-11,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
412,Chevrolet,Chevrolet Cruze, II LT 1.4T 5ptas 153cv,,Pablo,"Mendoza, Capital",Autos Usados,2018,Nafta,50000 Km,$ 3.700.000,NO,NO,Hace 6 días,Mendoza,879,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Única manoTitularImpecableListo para transferirTodos los service hechos en agencia,2022-06-11,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
413,Chevrolet,Chevrolet Cruze, II LTZ 1.4T AT 4ptas 153cv,,Diego Nicolás Arias,"Mendoza, Maipú",Autos Usados,2017,Nafta,94000 Km,$ 3.600.000,SI,SI,Ayer,Mendoza,1018,No Especificado,Excelente estadoFotos del interior por Whatsapp,2022-06-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Chevrolet,Chevrolet Prisma, LS 1.4 MT 92cv,,Marcela,"Mendoza, Capital",Autos Usados,2015,Nafta,90000 Km,$ 2.300.000,NO,NO,Hace 11 días,Mendoza,481,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Alarma, Frenos ABS, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",COMO NUEVO. UNICA MANO.,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
415,Chevrolet,Chevrolet Celta, LT 1.4 N 8V 3ptas Spirit 92cv,,Powermotors,"Mendoza, Guaymallén",Autos Usados,2013,Nafta,129000 Km,$ 1.200.000,SI,SI,Ayer,Mendoza,1846,"Aire acondicionado, Dirección asistida, Cierre centralizado, Alarma, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",TE ESPERAMOS COMO SIEMPREFinanciamos hasta el 50%La Tasa más Baja del MercadoEntrega InmediataRTO VigenteRecibimos permutaTomamos consignacionesContactate,2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
416,Chevrolet,Chevrolet Sonic, LT 1.6 MT 5ptas 115cv,,Giumati Automotores,"Mendoza, Godoy Cruz",Autos Usados,2013,Nafta,104000 Km,$ 1.950.000,SI,SI,Ayer,Mendoza,893,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Limpia/lava faros, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital","EXCELENTE ESTADO, LISTO PARA TRANSFERIR, DIGNO DE VER.GIUMATI AUTOMOTORESCon una trayectoria de mas de 10 años, atendida por su dueño, disponemos un stock importante de vehículos usados seleccionados, UTILITARIOS, SUV, DOBLE CABINA, VEHICULOS DE ALTA GAMA.--Te ofrecemos un trato personalizado, de la mano de nuestro personal especializado y capacitado en atención.--Financiación del tan solo con tu DNI COMO REQUISITO-Contamos con diferentes planes de financiación, PERSONALES, PROPIOS, BANCARIOS Y PRENDARIOS-Recibimos tu usado como parte de pago, con la mejor cotización.--Test de manejo en el vehículo q elijas.--Cobertura de seguro desde el momento que retiras, con el mejor precio de mercado.--Gestoria del Automotor en cualquier parte del país.-******** CONSULTA PARA DEJAR TU VEHICULO EN CONSIGNACION, SIN COMISION********TE ESPERAMOS EN NUESTRO SALON DE VENTA, TU CONSULTA NOS AGRADA",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
